orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K18349	346.4114992	327.218115	183.9829584	331.3091338	212.1801146	181.3190955	428.7707981	136.8495954	622.6541954	184.0061232	291.1251445	381.4519534	106.1711678	272.8427462	597.8222422	314.2215549	198.0701394	315.5459038
K18350	67.28609407	75.91228372	39.21047629	69.74862055	30.88239078	35.99075215	97.40620908	32.32633679	177.3762897	41.25872072	74.79206484	98.75388359	26.67466765	50.2482291	122.5013352	55.61148264	42.10513214	56.56628867
K18352	0	0	0	0	0	0	0	0	1.109426735	0	0.358439953	2.309463215	0	0.466968772	0.506789765	0	0.262126018	0
K18356	0.367309841	0	0	0	0	0.551981979	0.252607223	0.189107744	0	0	0	0	0	0	0	0	1.184642415	0.267091161
K18359	0	0	0	0	0	0	0.530596033	0	0	0	0	0	0	0	0	0	0	0
K18367	0	0	0	0.196278289	0	0.135677541	0	0.189107744	0	0	0	1.14783853	0	0	1.390308204	0	0.220876777	0
K18369	383.7326885	408.6035045	286.4423772	249.0454135	619.4837989	532.7924566	278.1917296	486.8935963	157.3505365	676.1470483	529.0107263	311.8503568	873.300124	531.1680768	153.8921772	599.7731518	326.7103613	260.8391658
K18384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36220133	0	0	0
K18423	0	0.157492319	0	0	0.396208298	0	0	0	0	0	0	0	0	0	0	0.099101501	0	0
K18427	1.151231849	0	0.266678734	0	0	3.215160673	1.354440534	0.184283986	0.612106557	0.227533981	0.395084871	0.142741213	0.316537189	0	0.418793973	0.211606974	0.288682228	0
K18428	0	0	0	0	0	0	0	0	0	2.373232341	1.033640795	0	0	0	0	0	0	0
K18429	26.13875507	15.54825868	15.50841981	19.00649332	13.14538835	17.72880775	19.17471735	9.414175151	58.06414314	10.79406707	13.96271251	16.22799042	17.56197022	14.01270817	31.42354166	17.63419895	12.72875637	16.59883739
K18430	116.5401862	82.08313714	64.19799182	83.82315568	82.67527987	64.69619676	60.96019156	37.23144912	102.6899692	43.43413335	39.51974531	91.29559298	70.3456832	51.93976393	49.03747863	56.3773397	37.54696396	47.00304446
K18431	18.59447358	13.89588475	9.278219596	3.743125723	12.47260763	12.10864493	13.57246009	6.627181933	21.0367832	6.416475675	3.542488651	6.293084728	4.383535133	6.47144739	15.56109932	8.547640065	7.135756838	8.325672766
K18442	0.08944357	0	0	0	0.09843482	0	0	0	0	0	0	0	0	0.057933094	0	0	0	0
K18445	0	0	0	0	0	0	0	0	0	0	0	0.982844078	0	0	0	0	0	0
K18446	1.989241518	1.395243736	38.55363628	6.26002108	12.4610748	1.678892071	0.512215108	61.84882607	0.635422241	0.235678962	4.687104575	16.03584605	2.301456138	0	2.322103679	0	108.9879396	0.541584387
K18455	0.533338438	0	0	0	0	0	0	0	0.425909954	0.315941148	0.277790964	0.398614781	0.494310768	0	0	0	0	0
K18456	0	0.340169222	0	0	0	0	0	0	0	0	0.799495125	1.438016415	0	0.259659765	0.28307176	0	0	0
K18459	0	0	0	0	1.177549465	0	0	0	0	0	0.552131108	0	0	0	0	0	0	0
K18466	0.46308687	0	0	0	0	0	0	0	0	0	0	0	0.479331654	0	0	0	0	0
K18467	0	0	0.552318571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18468	0	0	0	0	0	0.137681869	0	0	0	0	0	0	0	0	0	0	0	0
K18471	5.882361536	12.83222969	27.51973261	9.531653212	30.04480849	5.87005039	45.66673335	71.88021105	29.66055823	25.76824286	10.51879353	20.8078548	1.290285509	16.53008043	31.71916344	13.32386706	84.56720036	7.853997589
K18472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.410472023	0	0
K18474	1.965037819	4.59422462	4.581662099	3.998703692	1.441714554	1.382053739	0.421652361	0.946976802	1.569227169	0.776037952	2.365976268	0	0	2.201677858	1.911541621	1.088609263	0.49435173	0
K18475	0	3.875697844	28.17110322	14.21058541	2.916705835	10.13843401	21.19281615	7.492776308	5.607340849	6.72049477	21.98008556	0	3.801807118	7.188610027	6.751779021	5.704338024	6.389751595	4.497737572
K18476	3.987692488	5.593893867	9.015866916	1.622930665	30.71986682	1.682778395	0	0.401054588	0.664584131	0.472449031	1.324279556	116.2349629	0	0	4.654957837	0	0	1.085676108
K18478	1.734244787	4.561463791	32.61855531	3.529057285	27.96703687	2.032886651	1.126514269	63.19048383	2.3144841	0	4.776842831	15.97453639	1.907707811	0	0.442548808	0	102.2208654	0.786933018
K18479	2.919801957	0	13.67893993	4.177671098	19.27987767	1.1734629	0.268509857	72.76088827	0	0	0	15.8992283	1.378803885	0	2.130234942	0.231076865	124.6628184	0.567811233
K18480	0	0	0	0	0	0	0	0.42792938	0	0	0.417338537	0.60447218	0	0	0	0	0	3.41072866
K18481	0	0	0	0.81523959	0	0	0	0	0	0	0	1.463097435	0	0	0	0	0	0
K18501	1.590522909	0.548756503	0	0.321019252	0	0	0.829118288	0	1.512840959	0.751454517	0.971567089	0.940442833	0	0.208663523	1.161416948	0.699155644	0.596339038	0
K18527	0	10.06900896	32.1081196	0	63.1951546	0	0	138.3638327	9.17126101	0	0	25.75051485	0	0	0	0	234.0261091	0
K18530	2.903398576	0.424255995	3.720393071	0	14.37867282	0	0	80.68632493	0	0	2.996396911	19.52988486	0	0	0.70608911	0	124.9015751	0
K18531	2.071955684	0.25951054	6.620230845	0	16.28741098	0.832715082	0	62.62033255	0	0	2.138322194	11.72489078	0	0	2.159516522	0	106.7822493	0.604397009
K18532	0	0	0	0	2.903487474	0.684520025	0	0	0	0	0.502220951	0	0	0	0	0	0	0
K18540	0	0	0	0	0.679517791	0	0	0	0	0	0	0	0	0	0	0	0	0
K18546	0.396019116	0	0.827892046	0	1.291172476	0	1.234131558	0	0	0	0	0	0	0	0.566376236	0	0.143503869	0
K18550	0	0	0	0	0.798254584	0	0	0	0	0	0	0	0	0	0	0	0	0.493696925
K18551	0	0	0	0	0	0	0	0	0.982635108	0	0	0	0	0	0	0	0	0
K18554	7.135374014	28.59836864	0.712458275	12.44566948	1.121807478	0	8.530351614	0.982465085	26.04855198	0.603840181	5.25994724	3.809247759	2.527127239	4.111535693	8.180606376	2.258810541	0.769316598	20.12034066
K18555	0	0	0	0	0	0	0	0.379078994	0	0.931954253	0	1.763733894	0	0	0	0.435775093	0	0
K18561	0	0.301467334	0.256728035	0	0.78426225	0	0.220466344	0	0	0	0	0	0	0.4604702	0	0	0	0.23264488
K18573	0	0	0	0	0.36458743	0	0	0	0	0	0	0	0	0	0	0	0	0
K18578	0	0	0	0	0	0	0	0.482664533	0	0	0	0.598849183	0	0	0	0	0.075589829	0
K18581	237.3283967	135.1515525	83.0556997	116.349026	103.1933037	101.8101656	163.9883912	105.874541	147.7783636	59.03360343	150.6840872	179.5132592	52.3647158	163.0865104	172.5340042	102.3253342	71.51270041	102.5497725
K18584	0.754743376	0.328337249	0	0	0	0.529083163	0	0	1.217424028	0	0	0	0	0	0	0	0	0
K18589	0	0	4.601482108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18590	0	0	0	0	0	0	0	0	0	0.618478731	0	0	0	0	0	0	0	0
K18604	1.00741705	0.294415467	0	0.682009774	0	0.472358848	0.648085701	0.485487132	0.80449658	0.588038857	0	0	0	0.451054976	0.724707176	0	0.760318743	0.685245498
K18638	0	0	0	0	0.20697103	0	0	0	0	0	0	0	0	0	0	0	0	0
K18640	186.1246144	106.667671	120.8132976	107.3175354	192.0236308	187.5707255	225.2266883	89.55359035	351.1396398	117.5782748	195.869372	245.8417557	71.95546218	141.1371296	466.1045035	189.6478212	140.9595306	100.7531822
K18650	0.079827764	0.52959876	0.167384775	0.081221739	0.351409571	0.168433797	0.616651924	0.038470018	0.764980066	0.160050005	0.164769432	0.775617917	0.26387674	0.107329245	0.640649897	0.309565902	0.301238427	0.271670574
K18655	0	0	0.259494501	0	0.393330838	0	0	0	0	0	0	0	0	0	0	0	0	0.24736924
K18657	1.914092394	0	24.75000886	2.921275197	23.17155669	1.346222716	0	58.11280975	2.292815252	0	2.46925301	6.437628712	2.372691685	0	0	0	91.73245635	0.651405665
K18661	0	0	0	0	0	0	0	0	0	0.20128006	0	0	0	0.224434603	0	0	0	0
K18664	0.087891998	0.077137454	0.0614941	0	0.483391368	0	0	0	0.208934954	0	0	0	0	0	0	0	0	0
K18670	0	0	0	0	0.664984146	0	0.142538009	0	0	0	0	0	0	0	0	0	0	0
K18672	184.7464901	243.8709746	249.0428962	250.982924	184.5080933	195.2275306	278.8667335	139.3880779	387.4412549	150.1427912	224.9601882	309.7261321	84.06940587	212.4960696	388.9012319	185.7381287	168.4181714	248.6652341
K18673	0	0	0	0	0	0	0	0	0	0	1.19721358	0	0	0	0	0	0	0
K18675	49.5416064	68.27464091	72.6267244	126.5084202	32.69626022	40.32219754	105.6102212	44.72994118	116.5978479	63.3598301	65.91097008	118.0406492	21.99477927	48.32220777	163.3182236	63.16412353	74.8927103	118.1571193
K18682	1470.739163	1612.147051	1218.582082	1643.567944	1401.07667	1267.806597	1434.307787	1125.126601	1419.127996	1289.534604	1309.416355	1606.426983	1252.122641	1394.168865	1391.707776	1311.098102	945.4342678	1456.312357
K18691	116.5507557	73.20173264	107.8200874	49.62801244	117.2311381	127.1089247	86.56764299	158.0276416	30.62676036	114.4125709	90.13481035	60.48541771	113.2524237	111.6199692	39.88967724	89.51610948	160.4398427	89.41654831
K18692	6.962455389	9.815682823	54.7739135	37.95503772	44.77747926	41.18248473	7.060392057	5.423617625	31.45757358	7.960751846	12.60621881	14.62222265	5.809470704	53.86342	14.69925578	5.618482717	2.171689435	38.76639993
K18694	0.561134578	0	0	0	1.06808712	0	0.722440202	0	0	0	0	0	0	0.326220438	0	0	0	0
K18697	0.755562787	3.579031621	25.67888712	0	3.594037228	0.57421822	0.465943576	60.54691992	0	0	7.983717749	11.99636176	2.69879623	0	1.786974336	0	110.6047567	1.541021009
K18698	0	0	0	0.612854937	0	0	0	0	0	0.356814653	0.621630128	0.450183826	0	0.809847939	0	0	0.227298086	0
K18699	0	0	0	0	0	0	0	0	0	0	1.864890385	0	0	0	0	0	0	0
K18702	9.788568709	8.965237742	40.79082127	0.441502549	34.43239411	10.16305036	9.824931609	63.84314275	9.594304386	1.846612024	14.85969649	19.31375086	1.194458102	25.67617976	17.6445289	6.779213489	106.0018996	12.80642856
K18703	0	0	0	0.403862931	0.382228758	0	0	0.191286405	0.621129264	0.232457837	0.596598043	0	0	0	0	0	0	0
K18704	2.66144867	5.472090797	32.86112176	46.5724524	3.785151763	9.886523897	37.63453555	14.64803227	15.74766717	10.00705122	5.408060376	2.643899366	1.617339135	2.209635773	11.20176277	5.04573522	17.63522329	2.208683591
K18707	594.1392086	599.6110285	602.9295368	498.7792618	624.5298236	744.1232814	524.1467621	526.8399878	433.6182603	822.9491092	649.8722195	559.0595363	921.5130239	648.4676885	510.3516688	758.0547168	402.8747555	603.8323501
K18717	0	0	0	0	0	0.249300503	0	0	0	0	0	0	0	0	0	0	0	0
K18720	0	0.348007222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18722	0	0	0	0	0.258643198	0	0	0	0	0	0	0	0	0	0	0	0	0
K18725	0.130407506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18738	0	0	0	0	0.389292533	0	0	0	0	0	0	0	0	0	0	0	0	0
K18748	0.260224042	0.118645039	0	0	0.454753416	0.092277262	0	0	0	0	0	0	0	0	0	0	0	0
K18749	0	0	0	0	0.529568335	0	0	0	0	0	0	0	0	0	0	0	0	0
K18757	0	0	0.283306938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18765	6.400061256	2.805606212	38.58193164	4.612539785	12.91294181	0.750216993	0	71.06674876	0.851819908	0	5.641822666	8.3709104	2.86485993	0.179269745	1.167342368	0.147731804	115.5237243	0.72602489
K18766	0	0	0	0	0	0	0	0	0	0	0	0	1.013249118	0	0	0	0	0
K18767	0	0	14.51611603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18770	0	0	0.190213979	0	0	0.392739204	0	0	0	0	0	0	0	0	0	0	0	0
K18778	0.697442573	1.834434831	26.81092983	3.548107527	12.27162913	0.490526496	0	60.49513245	1.662001669	0.413153808	2.870491628	4.691389345	0.576362353	0	1.526524635	0	112.3524548	0.474708582
K18779	0	0.235257219	0.90481023	0.260054172	0.885913382	2.701854696	0.164532004	1.481780633	0	1.520642556	1.085379238	0.798471352	0	0	0.976421887	0.147731804	3.09120522	0.362473022
K18783	2.069688609	0.806333754	0.165619599	0.465541864	0.503547049	0.322881782	0.590065814	0.330750198	1.64791364	0	0.118051937	1.892677524	0	1.234478778	2.679499134	0.252146394	0.172662025	0.313510748
K18784	0	0	0	0	0	0	0	0	0	0	0	0.170307638	0	0	0	0	0	0
K18785	660.9304028	738.3168349	387.2466366	591.0182778	336.6051571	355.830253	631.9546531	279.4682491	792.6998221	319.2216983	473.3960517	819.9384108	199.6449717	458.1741555	957.2052572	432.8478569	320.7151837	549.5540367
K18786	0	0	0	0.455855687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18788	0	1.098437341	18.38919577	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236390009	0
K18798	0	0	0	0.353380064	0.80821014	0.213309937	0	0	0	0	0	0	0	0	0	0	0	0
K18800	1.722683155	4.159216264	32.50947109	4.381912796	16.58519982	0.605800222	0.277236427	69.94291745	0.687844576	0	6.198726242	10.63679262	2.135422517	0	3.431077682	0	112.2992263	0.586265099
K18802	0.475879325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236224617	0	0
K18814	19.74074237	20.61516739	5.3382246	7.395230675	8.106194188	9.306821781	7.194658224	9.100733861	7.34369956	9.113550379	7.863087226	7.54305364	1.309071275	2.853678696	6.751004839	2.366141916	4.196799969	19.57525824
K18816	19.78567085	14.27446625	8.005173951	7.175061888	7.70072228	3.169903608	15.8478718	12.13717831	47.26726975	6.266166093	7.212818002	6.164688314	7.59677601	13.46017003	14.48471849	10.29830198	10.05798236	14.44234928
K18817	0	5.447168782	21.71245792	0	14.29660875	11.12288932	0	0	0.451045623	0	0	5.48781464	0	0.379699198	0	0	0.213138533	5.382105823
K18820	0	0.17810747	0	0.826775999	0	0	0.1307719	0	0	0	0	0.151830866	0	0	0	0	0	0
K18824	0	0	7.159106942	0.646776796	0	0.447085035	0	0	0	0	0	0.9502035	3.677234346	0	0	1.76078866	0	1.234056127
K18827	0.299076937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18828	30.77998782	69.29769386	10.34141826	87.42304604	29.98965912	17.3088845	16.40150541	4.346574827	93.85343899	17.64245315	23.54571696	107.3505125	7.492710585	11.8248459	51.77244052	9.801916214	3.917894016	41.42869852
K18829	24.96838525	37.79190534	11.09162153	78.36261509	27.60630438	14.31070174	21.92599675	2.184692096	57.92746681	6.749556049	36.39938858	73.36637915	11.13103844	24.40100257	46.3123619	17.63118325	4.27679293	53.92096104
K18830	3.74496338	0.955918572	1.416437238	7.451904535	1.199907999	5.259492847	0.701864373	0	4.978071641	2.218456319	1.12522922	0	1.802044318	1.362356334	4.772804871	1.556001283	0	0.74210772
K18831	64.18452088	88.95991517	108.5885412	38.88626574	210.3194346	100.3276455	80.74827962	109.2006505	56.38873479	389.0702564	69.55948635	84.57194732	435.8671571	71.98100779	57.71515458	307.5195171	135.7116428	52.55882088
K18837	0	5.160194846	45.71109766	0	0	0	0	1.186274068	1.389585001	0	1.677228459	0	0	0	2.371393615	0.769635043	0	1.184373936
K18838	0	6.521831549	37.18732644	0	0	0	0	0	0	0	2.631718917	0	0	0	1.590934957	0	0.411438307	0.74210772
K18839	15.11125574	0	48.58465465	3.075026524	19.95636461	2.125614814	0	88.84414523	0	0	7.797641083	9.035268368	0	0	2.204980028	0	102.6430303	4.114141042
K18840	5.273519862	3.082349682	31.94430266	0	29.01818323	0	0	74.07365091	0	0	5.442435205	2.627603556	0	0	3.847465151	0	129.3511658	0
K18841	3.488191633	1.756222493	19.45706468	3.022008825	0	0	1.998100378	74.43019968	1.599638548	2.758080829	6.317714474	0	1.22725432	3.655533902	0	4.354443654	106.5441516	1.085676108
K18842	0	0	14.47254718	2.111765203	0	0	0	57.01256722	0	0	0	0	0	0	0	0	108.0843476	0
K18843	1.248321127	3.236467166	22.12511973	6.314309122	9.597028136	2.633914009	3.972000161	45.72022299	8.843715974	1.457842724	4.490666343	3.705301826	0	2.481605472	2.719247109	1.363353505	83.82974584	1.687181132
K18844	0	0	0	0	0	0	0	0	0	0	0	0.770973498	0	0	0	0.571465541	0.389264985	0
K18846	0	7.087537898	0	0.819049121	0.885913382	0	0.51819893	0	0	0.479103243	0	0	0.668363855	15.74191457	0	0	0	0
K18850	4.553956392	5.453240249	25.17861926	7.012595824	13.72334456	1.601448175	0.846287504	50.95755167	0.737634934	0.253223302	3.813109205	7.744123467	0.763332446	1.433270487	1.34781621	0.708673852	91.7960239	0.83780224
K18851	0	0	0	0	0	0	0	0	0.352740808	0	0	0	0	0	0	0	0.165412856	0
K18853	0	0	0	0	0	2.039244477	0	0	0	0.434251024	0	0	0	0	0	0.406105299	2.489639459	0
K18855	0.543433172	0	0.379827913	0.55292275	0	2.293250052	0.349825145	1.309436903	0	1.938795823	0	0.415330885	0	0	0	0	3.486193354	0
K18856	51.70698096	52.67737586	38.70948992	51.71217118	22.99242753	33.92948133	49.94137891	30.31517814	127.4913009	33.99424323	48.87834121	57.88989581	22.55680636	46.02835507	84.91460232	61.65579323	32.4451029	42.41005749
K18862	12.68662745	4.634032533	157.9087502	41.0937167	60.5848071	8.437931665	0	457.3907573	0	0	25.18782956	52.03061557	5.209916381	0	8.304112284	0	669.5281656	1.465662746
K18866	3.35347874	5.865514028	0.475910864	1.385585074	5.107127783	0.457207715	6.418827152	0.635331734	10.27200981	3.620789616	2.090696756	7.536063214	1.062399262	2.660013418	7.890310678	3.355822658	1.273430372	4.567320195
K18882	0	0	2.901336108	0	0	1.810948106	0	0	0	0	0	0.373195867	0	0.242276685	0	0	0.135998436	2.43227846
K18887	2.089913827	5.216427363	5.429555248	9.819259072	7.2168484	6.930564656	4.799166904	9.656915697	8.065393432	3.006656512	19.90031089	3.768357009	2.716170329	5.255156065	5.212903937	2.646404533	5.415524224	3.458133992
K18888	7.880582576	5.368980299	7.11905372	10.98444722	3.833936767	5.523645614	8.807284577	8.237577491	4.63996781	4.291435347	19.6094013	0.218224702	0.967240362	7.624766534	3.396278788	3.547790043	4.489327245	6.330791026
K18889	50.69313024	51.51957678	96.08212535	89.14108827	52.51523335	41.10798514	56.31193258	77.79057787	120.0910412	30.60661983	50.62425126	79.98758203	18.11960099	43.83356785	78.88906122	25.20398603	130.6617218	101.2422402
K18890	104.4066132	105.5989218	136.5969349	170.6549275	89.65431798	63.37203028	95.92505494	127.9712799	211.7466829	71.73218585	85.35040098	159.2275618	34.40116926	81.90748459	151.919523	66.89133774	205.6747247	137.9953509
K18891	1.500740208	0.785277995	28.61296375	18.26755432	18.07429824	16.39116734	0.389787596	0.869338472	7.15942226	3.011635084	5.085648976	4.245193546	0.248016552	25.49907947	6.752245003	1.496119003	0.678389947	17.08256994
K18892	1.75288265	3.071977553	34.10139758	12.47660276	29.59496084	16.64691611	2.057402446	0.972407315	12.5692027	3.803533627	7.235893898	11.34903811	1.207276875	27.69078407	5.96470907	1.776870255	1.319033449	24.45417024
K18893	2.517985043	6.392485702	4.696341951	1.429764049	0.620589311	3.358834002	0.722440202	2.305705378	1.344364441	1.16187889	0.432221595	2.526000984	1.620098614	0.56098158	0.607631516	0.466057263	0.849185778	4.21806567
K18895	0	1.23150655	8.834098718	0	0.458304908	0.097630979	0.174088808	0	0.225707818	0.083715333	0.279099241	0	0.11471515	0	0.51343944	0	0.053328345	0
K18898	5.816852211	6.080635281	51.5925977	9.904069301	22.79246392	3.281886175	0	112.6214855	5.640580751	0	6.415476651	16.17170552	3.991621177	0	0.979354766	0	157.7179669	1.218213192
K18899	2.824070746	3.058570706	34.9489296	3.887521478	17.55082404	2.336741455	0.10693787	66.8469433	0.53064191	0	3.943185134	7.946156945	2.196513036	0.223352469	1.45439377	0	95.53621298	1.130694501
K18900	0	0	0	0	0	0	0	0	0	0	0.907072534	0	0.476125422	0	0	0	0	0
K18901	0	0	0.296565144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18902	0.161602547	0.141817028	0.342182256	0	0.178854211	0.229046027	0.522608579	0.236298788	0.259342388	0.384379211	0.420128162	0.121464693	0.133547374	0.765118458	0.119585025	0.627186565	0.48869823	0.330290196
K18903	0	0	0.922647115	0	0.392516488	0.232107365	0	0	0	0	0	0	0	0	0	0	0	0
K18907	2.132061085	1.235461222	2.484944441	0.716877349	0	6.451440727	1.360669583	6.62752768	1.406635124	1.674315609	0	1.585845339	1.455639071	0.48455337	0.771066636	0.589980436	11.02963638	2.159658042
K18908	0	0	0	0	0	0	0	0	0	0	0	0	0.31565743	0	0	0	0	0
K18909	0	0	0	0	0	0	0	0	0	0	2.250458439	0	0	0	0	0	0	0
K18910	7.57920193	5.631559503	3.69193963	3.025310843	3.941347492	6.821216071	6.862653632	5.510203679	9.836966705	3.878753258	21.62443654	15.05101102	1.435138376	7.12691045	16.03155267	4.276843894	10.85771806	4.907429477
K18912	2.384336546	1.045225844	0.833255699	0	0.656005065	3.353911264	1.918591193	1.14904221	0.589581065	0.706221389	0.30758861	0.445510638	0	0	0.434892255	0	0.22493859	1.335433429
K18918	1.023665712	1.282131871	18.4696643	0.446374818	0.160938424	0.617113978	0.658966041	60.25874118	11.74761396	2.486830525	0.679149385	6.111803701	0	0.884782936	6.232269357	2.909943022	85.54275665	3.624425544
K18919	4.921951871	12.08281075	36.71786954	16.52607112	42.25047479	4.154058666	0	112.015153	4.716648519	1.457842724	10.15921238	31.63634681	0	0	0	0	128.0551828	0
K18920	5.953531527	9.092416118	49.82933176	2.503950169	10.67342912	0	1.584208157	90.1341539	0	1.457842724	2.409556783	24.50994617	2.03373573	1.484721222	1.611331559	0	129.9906929	1.503243842
K18921	6.766025483	3.776315433	16.4771698	0	36.91933406	0	0	17.38538364	0.843981075	0	1.677228459	21.81840255	0	0	2.371393615	0	45.50589069	0
K18922	11.04543905	21.06668288	71.56037252	6.121597578	54.50540472	3.590124231	0	245.8580748	7.556023996	0	5.333586501	36.27793121	5.694460045	0	6.875646546	0	326.7245107	0
K18923	2.075521873	3.639400829	1.450668054	8.447060812	32.09392479	1.459759571	0	0	1.657456809	0	1.071001305	13.96112251	0	0	0	0	0	0
K18924	26.50281777	22.17998477	8.419961433	12.25709873	5.303089897	1.694546076	16.28521672	3.4832853	91.39193664	7.136293053	2.486520513	14.40588243	3.982139892	1.619695879	50.09776302	3.336879208	5.000557887	5.739658307
K18925	41.41065276	20.33165271	9.261957576	10.11210645	9.11468576	0	14.92811532	5.587770168	84.65779394	7.849922358	4.273707132	14.85606626	0	5.567704584	65.25892814	3.670567129	1.250139472	1.127432882
K18926	2.946135404	1.593296638	21.4711393	11.48281845	22.47230998	19.00987094	2.395304197	1.079007502	7.858008895	5.219002057	5.484702913	7.717488252	2.152702574	15.77169855	5.861917365	1.798307358	1.664347637	25.61925281
K18928	355.3160133	236.5028051	181.1052933	274.384508	533.8040417	296.2902766	197.9968357	403.7454582	170.0817333	315.8564628	404.3580259	178.6802934	533.7004556	520.2509553	139.1749577	349.2879898	251.7550078	149.0060316
K18929	392.5365434	260.9753079	199.3938664	278.1956255	562.7895118	344.2718499	199.9928067	433.8964264	189.134612	447.5598752	440.5561333	177.1659985	646.3954188	524.8091467	155.507211	447.3300142	264.9411538	224.2324116
K18930	46.81850697	40.24911737	44.78407238	38.50753363	17.87923093	28.00790838	35.24965643	33.17141626	25.40099026	12.2376615	30.67508746	26.11196414	7.959005008	21.39220468	19.99402829	7.529122913	29.99342614	31.60705881
